Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0269294,61.79727,74.61403,81.5238,34.649,0.186,(16.0, 1.2, 32.0),(13.9, 1.2, 29.2),(0.5, 0.6, 0.7)
1,1,81.5238,172.8084,180.8716,187.4563,71.351,64.658,(6.0, 1.2, 28.0),(9.8, 1.2, 31.8),(-0.7, 0.7, 0.3)
2,2,187.4573,235.8906,287.0522,301.9431,73.064,69.248,(2.0, 1.2, 26.0),(4.1, 1.1, 32.1),(0.6, 0.6, -0.5)
3,3,301.9431,310.8652,324.6332,327.6921,13.866,5.355,(0.0, 1.2, 34.0),(3.9, 1.1, 36.2),(-0.8, 0.2, -0.5)

