Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0269294,19.70313,57.49745,68.18375,45.217,44.547,(16.0, 1.2, 18.0),(20.7, 1.2, 15.8),(-0.3, 0.1, 0.9)
1,1,68.18475,113.9758,137.4993,142.8869,37.639,11.962,(18.0, 1.2, 10.0),(16.0, 1.2, 15.6),(0.1, 0.6, -0.8)
2,2,142.888,151.568,171.5196,174.9637,15.794,4.485,(12.0, 1.2, 16.0),(13.5, 1.2, 12.2),(-0.3, 0.3, 0.9)
3,3,174.9637,270.1243,279.6099,283.6749,52.362,51.969,(10.0, 1.2, 10.0),(6.5, 1.2, 8.2),(0.9, -0.1, -0.4)
4,4,283.6749,302.2347,316.2848,319.1825,82.123,82.093,(8.0, 1.2, 6.0),(4.4, 1.2, 2.9),(0.7, 0.1, -0.7)

