Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0249324,21.64497,76.38921,81.87818,34.824,33.764,(16.0, 1.3, 18.0),(19.4, 1.3, 16.0),(-1.0, 0.2, 0.0)
1,1,81.87818,155.5466,174.5622,179.6945,12.944,11.743,(18.0, 1.3, 10.0),(16.3, 1.2, 15.6),(0.1, 0.1, -1.0)
2,2,179.6945,194.8436,216.5565,221.0331,38.424,7.543,(12.0, 1.3, 16.0),(13.4, 1.2, 12.2),(-0.2, 0.6, 0.8)
3,3,221.0331,302.2007,313.4072,316.8275,13.701,13.228,(10.0, 1.3, 10.0),(6.4, 1.2, 8.1),(0.8, 0.1, 0.6)
4,4,316.8285,336.9943,349.5257,351.8814,39.362,28.770,(8.0, 1.3, 6.0),(4.2, 1.2, 2.3),(0.8, 0.5, 0.2)
5,5,351.8814,401.4058,433.1267,435.8141,29.513,19.182,(8.0, 1.3, 0.0),(12.1, 1.2, 1.6),(-0.7, 0.4, -0.6)
6,6,435.8151,446.6883,485.3907,492.937,74.435,74.187,(16.0, 1.3, 2.0),(18.3, 1.2, 8.1),(0.8, 0.2, -0.6)
7,7,492.937,531.5444,565.1179,569.129,38.242,7.744,(18.0, 1.3, 4.0),(19.7, 1.2, 1.4),(-0.5, 0.6, 0.6)
8,8,569.129,621.3174,634.3122,636.8239,47.491,32.906,(28.0, 1.3, 2.0),(26.2, 1.2, 6.0),(-0.1, 0.6, -0.8)
9,9,636.8239,686.1481,694.944,698.21,35.738,27.442,(34.0, 1.3, 4.0),(37.7, 1.2, 5.7),(-0.9, 0.4, 0.0)
10,10,698.2111,772.4471,784.856,787.2869,12.611,11.427,(32.0, 1.3, 16.0),(28.3, 1.2, 14.1),(0.8, 0.1, 0.6)
11,11,787.2869,817.1542,827.1815,830.647,63.815,61.434,(22.0, 1.3, 20.0),(25.8, 1.2, 21.8),(-0.7, 0.4, 0.5)
12,12,830.647,867.2331,926.0636,932.2469,45.932,41.855,(30.0, 1.3, 20.0),(34.3, 1.2, 18.1),(-0.4, 0.4, 0.8)

