Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0269288,42.38066,57.71833,62.77606,34.392,12.814,(16.0, 1.2, 32.0),(14.0, 1.2, 28.5),(0.6, 0.5, 0.6)
1,1,62.77705,106.9642,116.1183,119.371,34.718,0.745,(6.0, 1.2, 28.0),(9.9, 1.2, 31.6),(-0.6, 0.6, -0.6)
2,2,119.371,159.9208,202.6057,209.5999,31.543,24.125,(2.0, 1.2, 26.0),(3.9, 1.2, 32.7),(-0.6, 0.4, -0.7)
3,3,209.5999,217.1871,238.4695,243.0323,54.499,40.196,(0.0, 1.2, 34.0),(3.4, 1.2, 35.9),(-0.3, 0.7, -0.7)
4,4,243.0333,290.7597,314.6166,319.1012,27.287,5.426,(16.0, 1.2, 34.0),(19.9, 1.2, 30.7),(-0.7, 0.5, 0.5)
5,5,319.1012,388.3888,401.9799,405.6711,52.291,40.264,(30.0, 1.2, 38.0),(30.4, 1.2, 36.2),(0.4, 0.6, 0.7)
6,6,405.6711,444.9307,452.8743,456.2479,29.759,15.353,(34.0, 1.2, 26.0),(32.2, 1.2, 24.4),(0.5, 0.4, 0.7)
7,7,456.2479,573.6038,585.1558,589.0059,33.620,13.226,(34.0, 1.2, 18.0),(30.5, 1.2, 19.9),(0.6, 0.5, -0.6)
8,8,589.0059,640.7665,666.2192,672.7624,46.338,43.089,(26.0, 1.2, 22.0),(21.8, 1.2, 20.0),(0.9, 0.3, -0.3)
9,9,672.7634,692.3795,714.3151,722.1237,14.568,5.870,(28.0, 1.2, 14.0),(32.2, 1.2, 15.9),(-0.9, 0.2, -0.3)
10,10,722.1237,772.6148,792.9642,795.2797,33.591,7.940,(38.0, 1.2, 6.0),(34.6, 1.2, 3.9),(0.6, 0.5, 0.5)
11,11,795.2807,836.9672,854.8369,858.025,29.946,5.722,(26.0, 1.2, 6.0),(28.2, 1.2, 2.5),(-0.5, 0.5, 0.7)
12,12,858.0261,898.4159,907.4496,910.5045,22.028,6.978,(20.0, 1.2, 2.0),(18.1, 1.2, 3.5),(0.8, 0.4, -0.5)
13,13,910.5054,972.3024,989.1168,991.8391,34.899,29.451,(18.0, 1.2, 8.0),(16.0, 1.2, 2.5),(0.7, 0.3, 0.6)
14,14,991.84,1003.031,1010.587,1013.975,35.386,24.189,(12.0, 1.2, 2.0),(8.4, 1.2, 0.1),(0.5, 0.5, 0.7)
15,15,1013.975,1057.935,1074.792,1077.771,40.182,25.677,(4.0, 1.2, 2.0),(7.5, 1.2, 5.9),(-0.2, 0.5, -0.8)
16,16,1077.771,1090.01,1121.172,1123.954,30.855,21.852,(6.0, 1.2, 8.0),(9.5, 1.2, 9.9),(-0.6, 0.4, -0.7)
17,17,1123.954,1185.051,1199.568,1201.69,20.233,5.515,(14.0, 1.2, 12.0),(11.9, 1.2, 15.6),(0.4, 0.3, -0.9)
18,18,1201.69,1208.742,1230.9,1234.543,29.207,8.614,(16.0, 1.2, 16.0),(17.6, 1.2, 10.0),(-0.3, 0.5, 0.8)
19,19,1234.543,1260.898,1281.424,1284.813,24.611,1.343,(20.0, 1.2, 16.0),(16.4, 1.2, 17.8),(0.8, 0.4, -0.4)

