Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0239366,48.5568,64.91614,66.83633,14.096,10.521,(16.0, 1.2, 32.0),(13.7, 1.2, 27.9),(0.3, 0.2, 0.9)
1,1,66.83633,124.9478,134.3966,135.8093,22.893,0.508,(6.0, 1.2, 28.0),(9.8, 1.2, 31.5),(-0.7, 0.4, -0.6)
2,2,135.8103,185.8874,208.6681,210.2025,27.464,7.790,(2.0, 1.2, 26.0),(4.2, 1.2, 31.8),(-0.4, 0.4, -0.8)
3,3,210.2025,217.966,241.1325,251.276,74.810,74.804,(0.0, 1.2, 34.0),(4.1, 1.2, 36.1),(0.2, 0.0, -1.0)
4,4,251.277,285.515,311.0089,312.8963,34.131,33.566,(16.0, 1.2, 34.0),(20.1, 1.2, 30.6),(-1.0, 0.1, 0.1)
5,5,312.8973,368.4928,379.6811,381.8676,28.974,28.628,(30.0, 1.2, 38.0),(30.8, 1.2, 36.1),(0.1, -0.1, 1.0)
6,6,381.8676,449.8875,454.8147,456.2511,13.127,12.942,(34.0, 1.2, 26.0),(32.3, 1.2, 24.5),(0.9, 0.0, 0.5)
7,7,456.2511,508.4304,518.0374,519.5889,34.648,33.724,(34.0, 1.2, 18.0),(30.3, 1.2, 19.6),(0.5, -0.1, -0.8)
8,8,519.5889,564.5412,583.5641,585.1526,49.579,49.251,(26.0, 1.2, 22.0),(22.4, 1.2, 19.6),(1.0, 0.1, -0.3)
9,9,0,0,0,0,0.000,0.000,,,

