Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0319161,79.65993,93.65388,95.63284,31.261,24.624,(16.0, 1.2, 32.0),(14.0, 1.2, 28.6),(0.1, -0.3, 0.9)
1,1,95.63383,164.0019,176.6319,179.7323,62.662,57.507,(6.0, 1.2, 28.0),(9.8, 1.2, 31.4),(0.1, 0.5, -0.8)
2,2,179.7333,217.6461,239.8123,241.0492,64.249,61.392,(2.0, 1.2, 26.0),(4.7, 1.2, 31.7),(-0.9, 0.4, -0.1)
3,3,241.0502,248.9111,287.8959,290.8405,70.130,48.899,(0.0, 1.2, 34.0),(3.1, 1.2, 35.9),(-0.5, 0.9, 0.2)
4,4,290.8405,337.1337,363.7589,365.5226,38.387,17.266,(16.0, 1.2, 34.0),(20.0, 1.2, 30.6),(-0.8, 0.6, 0.3)
5,5,365.5226,432.5876,450.8802,452.1141,48.660,32.728,(30.0, 1.2, 38.0),(30.8, 1.2, 36.2),(0.1, 0.6, 0.8)
6,6,452.1141,517.687,523.3372,524.9174,42.947,39.809,(34.0, 1.2, 26.0),(32.2, 1.1, 24.5),(0.2, -0.3, 0.9)
7,7,524.9184,586.4227,600.8206,602.109,32.072,2.783,(34.0, 1.2, 18.0),(30.6, 1.1, 19.9),(0.8, -0.5, -0.4)
8,8,602.109,660.5047,713.4752,716.5197,32.875,26.094,(26.0, 1.2, 22.0),(22.1, 1.2, 20.5),(0.6, -0.4, 0.7)
9,9,716.5208,740.5615,764.222,765.7232,21.443,8.031,(28.0, 1.2, 14.0),(31.8, 1.2, 15.1),(-0.9, -0.3, -0.4)
10,10,765.7282,798.3316,808.1609,810.6602,47.507,31.331,(38.0, 1.2, 6.0),(34.7, 1.2, 4.2),(0.8, 0.6, 0.0)
11,11,810.6641,864.1825,879.8944,880.9655,18.226,8.555,(26.0, 1.2, 6.0),(28.4, 1.2, 2.5),(-0.4, -0.3, 0.9)
12,12,880.9705,922.2821,951.2786,952.738,16.139,13.201,(20.0, 1.2, 2.0),(17.9, 1.1, 3.4),(0.7, -0.1, -0.7)
13,13,952.742,1000.58,1013.967,1015.301,55.890,41.932,(18.0, 1.2, 8.0),(16.0, 1.1, 2.6),(0.7, 0.7, 0.4)
14,14,1015.305,1039.013,1047.81,1049.063,33.361,33.090,(12.0, 1.2, 2.0),(8.6, 1.2, 0.2),(1.0, 0.1, -0.1)
15,15,1049.063,1077.209,1094.599,1097.805,50.772,40.535,(4.0, 1.2, 2.0),(7.6, 1.1, 6.6),(-0.8, 0.6, -0.2)
16,16,1097.805,1107.293,1122.791,1124.336,25.976,9.135,(6.0, 1.2, 8.0),(9.3, 1.1, 9.9),(-0.7, 0.4, -0.6)
17,17,1124.336,1160.961,1170.358,1171.817,50.635,44.755,(14.0, 1.2, 12.0),(12.0, 1.2, 15.2),(-0.2, 0.5, -0.9)
18,18,1171.817,1237.268,1251.174,1252.349,27.375,5.493,(16.0, 1.2, 16.0),(17.4, 1.1, 10.3),(-0.3, 0.5, 0.8)
19,19,1252.349,1277.674,1302.976,1303.989,56.365,55.279,(20.0, 1.2, 16.0),(16.6, 1.1, 18.0),(0.1, 0.2, -1.0)

