Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0339099,16.07086,45.78051,49.70257,32.355,30.749,(16.0, 1.2, 18.0),(19.5, 1.3, 16.3),(-0.5, 0.2, 0.8)
1,1,49.70257,77.80804,93.71671,97.14913,41.044,23.067,(18.0, 1.2, 10.0),(16.0, 1.2, 15.2),(0.0, 0.6, -0.8)
2,2,97.14913,102.6421,126.1259,130.6151,40.339,33.125,(12.0, 1.2, 16.0),(13.5, 1.2, 12.2),(0.2, 0.4, 0.9)
3,3,130.6151,182.8366,189.9673,192.9354,36.699,2.651,(10.0, 1.2, 10.0),(6.5, 1.3, 8.2),(0.7, 0.6, 0.3)
4,4,192.9364,207.8502,217.6788,220.4453,45.144,23.471,(8.0, 1.2, 6.0),(4.3, 1.3, 2.5),(0.7, 0.6, 0.3)
5,5,220.4453,259.5287,288.4289,292.0837,35.894,12.717,(8.0, 1.2, 0.0),(12.2, 1.2, 1.7),(-0.8, 0.6, -0.1)
6,6,292.0837,304.7965,317.462,321.6166,30.712,25.382,(16.0, 1.2, 2.0),(17.8, 1.2, 7.4),(-0.7, 0.3, -0.7)
7,7,321.6176,355.3799,377.8377,381.449,62.778,55.079,(18.0, 1.2, 4.0),(20.0, 1.2, 1.6),(-0.8, 0.6, -0.1)
8,8,381.449,419.944,430.3135,433.3836,48.343,31.713,(28.0, 1.2, 2.0),(26.3, 1.2, 5.9),(-0.1, 0.6, -0.8)
9,9,433.3836,473.2446,486.428,488.3573,12.088,8.303,(34.0, 1.2, 4.0),(37.6, 1.3, 6.0),(-0.9, 0.1, -0.3)
10,10,488.3573,515.0941,525.535,528.6306,26.728,17.974,(32.0, 1.2, 16.0),(28.6, 1.2, 14.1),(0.9, 0.3, 0.2)
11,11,528.6306,552.886,561.7938,565.6082,29.253,21.055,(22.0, 1.2, 20.0),(25.3, 1.2, 21.9),(-0.9, 0.3, -0.1)
12,12,565.6082,579.9528,606.8467,609.4581,30.573,29.187,(30.0, 1.2, 20.0),(33.8, 1.2, 18.5),(-1.0, 0.2, -0.1)
13,13,609.4581,649.3481,663.6356,666.2786,12.263,4.568,(32.0, 1.2, 24.0),(33.5, 1.2, 26.3),(-0.5, 0.2, -0.9)
14,14,666.2786,715.4215,731.6758,733.5527,39.935,7.154,(30.0, 1.2, 36.0),(30.4, 1.2, 37.7),(-0.1, 0.6, -0.8)
15,15,733.5527,768.3056,813.3491,816.5263,55.746,41.493,(20.0, 1.2, 30.0),(16.3, 1.2, 33.7),(0.0, 0.7, -0.8)
16,16,816.5263,839.0768,867.4396,869.9729,48.976,13.107,(4.0, 1.2, 36.0),(0.1, 1.2, 34.4),(0.7, 0.7, 0.1)
17,17,869.9729,881.1447,901.1259,903.7515,59.383,45.023,(4.0, 1.2, 32.0),(1.9, 1.2, 26.4),(0.7, 0.7, 0.3)
18,18,903.7525,933.8288,942.9573,945.986,51.716,10.754,(10.0, 1.2, 32.0),(6.4, 1.3, 28.3),(0.5, 0.8, 0.4)
19,19,945.986,976.3224,985.4371,987.2189,31.024,24.203,(14.0, 1.2, 28.0),(15.4, 1.2, 31.8),(-0.7, 0.3, -0.7)

