Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0259298,59.99718,73.70039,74.36018,114.663,151.078,(16.0, 1.2, 32.0),(14.0, 1.2, 28.4),(0.0, 0.9, -0.5)
1,1,74.36118,133.7682,151.1287,152.5842,31.754,28.785,(6.0, 1.2, 28.0),(9.9, 1.2, 31.6),(-0.3, 0.2, -0.9)
2,2,152.5842,187.7802,220.9403,222.4314,22.907,15.406,(2.0, 1.2, 26.0),(4.4, 1.2, 31.8),(-0.1, 0.3, -0.9)
3,3,222.4314,231.6163,252.2609,253.7962,55.372,54.727,(0.0, 1.2, 34.0),(3.5, 1.2, 36.0),(-0.1, 0.2, -1.0)
4,4,253.7962,295.6894,316.5259,318.6412,26.095,19.378,(16.0, 1.2, 34.0),(20.0, 1.2, 30.4),(-0.5, 0.3, 0.8)
5,5,318.6412,390.1289,401.8145,403.7191,104.664,104.942,(30.0, 1.2, 38.0),(30.6, 1.2, 36.2),(1.0, 0.1, 0.1)
6,6,403.7191,476.6506,481.8749,485.6383,9.070,8.308,(34.0, 1.2, 26.0),(32.1, 1.2, 24.3),(0.8, 0.1, 0.6)
7,7,485.6383,529.2001,538.7039,540.9369,19.523,17.277,(34.0, 1.2, 18.0),(30.4, 1.2, 19.9),(0.7, 0.2, -0.7)
8,8,540.9369,579.9471,610.1096,612.2988,25.961,19.260,(26.0, 1.2, 22.0),(21.9, 1.2, 20.3),(0.7, 0.3, 0.6)
9,9,612.2988,629.8456,652.4928,653.8599,25.160,24.564,(28.0, 1.2, 14.0),(32.1, 1.2, 15.4),(-0.7, 0.1, -0.7)
10,10,653.8609,694.5081,703.8163,705.2538,18.015,6.897,(38.0, 1.2, 6.0),(34.5, 1.2, 4.1),(0.9, 0.3, 0.4)
11,11,705.2538,757.9069,774.8547,776.9218,26.393,1.888,(26.0, 1.2, 6.0),(28.2, 1.2, 2.4),(-0.4, 0.5, 0.8)

