Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0259313,19.64228,50.42265,51.87735,37.786,26.213,(16.0, 1.2, 18.0),(19.3, 1.2, 16.4),(-0.5, 0.5, 0.7)
1,1,51.87834,83.9164,98.84525,100.6373,47.322,5.373,(18.0, 1.2, 10.0),(16.4, 1.2, 15.5),(0.2, 0.7, -0.6)
2,2,100.6373,110.9433,212.2134,215.6362,66.580,59.954,(12.0, 1.2, 16.0),(13.6, 1.2, 12.0),(0.5, 0.6, 0.6)
3,3,215.6362,250.5779,262.8507,265.7516,47.178,0.947,(10.0, 1.2, 10.0),(6.5, 1.1, 8.1),(0.6, 0.7, 0.3)
4,4,265.7516,281.7761,294.4225,296.86,58.360,1.654,(8.0, 1.2, 6.0),(4.3, 1.1, 2.5),(0.4, 0.9, 0.4)
5,5,296.8611,340.6708,359.7676,361.776,16.441,5.615,(8.0, 1.2, 0.0),(12.1, 1.1, 1.5),(-0.9, 0.3, -0.4)
6,6,361.776,374.7185,389.5226,394.1752,25.141,10.979,(16.0, 1.2, 2.0),(18.0, 1.1, 7.6),(-0.1, 0.4, -0.9)
7,7,394.1762,428.038,451.2729,453.6972,106.734,108.877,(18.0, 1.2, 4.0),(19.9, 1.1, 1.4),(-0.5, 0.4, -0.7)
8,8,453.6982,540.3952,557.8424,561.0422,48.319,28.494,(28.0, 1.2, 2.0),(26.1, 1.1, 6.0),(0.0, 0.7, -0.7)
9,9,561.0432,611.5677,623.9519,626.2946,49.919,14.640,(34.0, 1.2, 4.0),(37.6, 1.1, 6.0),(-0.5, 0.8, -0.4)
10,10,626.2946,667.9227,682.9476,684.9712,13.777,3.613,(32.0, 1.2, 16.0),(28.5, 1.1, 14.2),(0.8, 0.3, 0.5)
11,11,684.9712,711.1619,722.3136,723.8795,33.287,21.245,(22.0, 1.2, 20.0),(25.6, 1.1, 22.0),(-0.6, 0.5, -0.7)
12,12,723.8795,774.1255,809.7435,811.9979,62.429,37.372,(30.0, 1.2, 20.0),(34.0, 1.2, 18.5),(-0.6, 0.8, -0.2)

