Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0289227,44.27329,78.85921,80.51733,40.167,-22.543,(28.000, 1.357, 22.000),(28.382, 1.340, 29.977),(-0.353, 0.563, -0.747)
1,1,80.51733,145.8236,177.9618,179.0394,28.680,-19.916,(32.000, 1.357, 38.000),(35.819, 1.349, 37.724),(-0.851, 0.362, 0.380)
2,2,179.0394,207.2204,243.2251,245.3466,14.207,-8.679,(36.000, 1.357, 28.000),(37.624, 1.357, 23.871),(-0.217, 0.196, 0.956)
3,3,245.3466,267.771,286.6425,287.7094,11.680,-10.881,(36.000, 1.357, 16.000),(34.514, 1.338, 12.079),(0.523, 0.079, 0.849)
4,4,287.7094,326.419,491.0097,491.7101,40.933,-39.735,(28.000, 1.357, 20.000),(25.988, 1.331, 14.362),(0.844, 0.192, 0.500)
5,5,491.7101,510.1974,547.9931,549.0493,16.329,12.325,(22.000, 1.357, 8.000),(29.819, 1.341, 6.168),(-0.982, 0.189, 0.015)
6,6,549.0493,604.9976,634.9083,636.1485,18.410,-13.726,(36.000, 1.357, 10.000),(38.045, 1.332, 4.208),(-0.097, 0.219, 0.971)
7,7,636.1495,653.1299,674.5764,675.1379,3.647,3.222,(34.000, 1.357, 0.000),(30.011, 1.318, 0.354),(0.999, 0.040, -0.032)
8,8,675.1389,699.1346,718.0649,719.8041,104.311,-104.361,(20.000, 1.357, 6.000),(16.362, 1.339, 1.252),(0.617, 0.071, -0.784)
9,9,719.8041,739.5183,755.7386,756.2452,39.139,37.404,(10.000, 1.357, 4.000),(12.214, 1.333, 8.369),(0.178, 0.222, -0.959)
10,10,756.2462,776.5478,793.4455,795.6752,7.982,-7.951,(6.000, 1.357, 4.000),(7.448, 1.327, 0.074),(-0.213, -0.005, 0.977)
11,11,795.6762,815.636,835.0626,835.4697,59.364,-58.128,(0.000, 1.357, 4.000),(1.988, 1.352, 11.526),(-0.923, -0.261, -0.283)

