Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.02593,54.04863,68.55059,70.96319,50.560,-0.066,(16.000, 1.273, 32.000),(13.992, 1.238, 28.604),(0.320, 0.778, 0.540)
1,1,70.96418,124.9175,135.9899,138.9476,54.106,0.490,(6.000, 1.273, 28.000),(10.004, 1.244, 31.648),(-0.427, 0.813, -0.396)
2,2,138.9476,151.8978,178.9108,183.273,45.069,-6.767,(4.000, 1.273, 32.000),(1.619, 1.241, 27.549),(0.404, 0.708, 0.579)
3,3,183.273,203.368,224.726,227.0342,65.787,-46.082,(0.000, 1.273, 34.000),(3.289, 1.250, 36.010),(-0.565, 0.812, 0.148)
4,4,227.0342,265.4753,276.4705,279.1808,85.168,-84.070,(16.000, 1.273, 34.000),(18.006, 1.263, 30.724),(0.636, 0.599, 0.486)
5,5,279.1808,381.1076,394.2668,397.4698,50.694,-7.871,(30.000, 1.273, 38.000),(35.625, 1.223, 36.690),(-0.591, 0.774, 0.227)
6,6,397.4698,448.1381,464.3391,469.9964,48.489,7.631,(34.000, 1.273, 28.000),(32.019, 1.230, 24.523),(0.248, 0.751, 0.612)
7,7,469.9964,522.3304,531.5502,534.0008,48.033,-0.871,(34.000, 1.273, 18.000),(30.581, 1.236, 19.834),(0.578, 0.750, -0.322)
8,8,534.0008,570.2899,605.7982,609.5818,38.331,-27.692,(26.000, 1.273, 22.000),(21.947, 1.248, 19.778),(0.883, 0.469, 0.016)
9,9,609.5818,627.8523,641.2061,643.9612,70.202,-65.830,(28.000, 1.273, 14.000),(31.853, 1.263, 15.476),(-0.584, 0.567, 0.581)
10,10,643.9623,671.4171,688.3997,691.0072,72.399,-70.880,(38.000, 1.273, 6.000),(34.435, 1.268, 3.829),(0.711, 0.388, -0.587)
11,11,691.0082,733.3475,749.6073,751.7155,71.733,-27.509,(26.000, 1.273, 6.000),(28.288, 1.266, 2.515),(-0.035, 0.936, 0.350)
12,12,751.7155,781.7507,810.6288,813.6288,68.169,-14.662,(20.000, 1.273, 2.000),(18.070, 1.265, 3.654),(0.217, 0.925, -0.313)
13,13,813.6288,876.525,894.6392,901.5112,59.975,-3.749,(18.000, 1.273, 8.000),(10.350, 1.261, 4.243),(0.462, 0.866, 0.191)
14,14,901.5122,930.291,937.9731,940.2879,71.595,-68.504,(12.000, 1.273, 2.000),(8.368, 1.262, 0.207),(0.635, 0.514, -0.576)
15,15,940.2879,989.6357,1006.703,1011.714,66.039,-28.367,(4.000, 1.273, 2.000),(7.509, 1.244, 5.691),(-0.433, 0.890, -0.141)
16,16,1011.714,1026.273,1047.568,1050.967,82.840,-82.168,(6.000, 1.273, 8.000),(9.348, 1.248, 10.207),(-0.589, 0.449, 0.672)
17,17,1050.968,1115.12,1125.981,1129.659,63.922,-56.675,(14.000, 1.273, 12.000),(12.825, 1.249, 16.071),(-0.516, 0.608, -0.603)
18,18,1129.659,1134.601,1152.194,1156.679,60.998,7.400,(16.000, 1.273, 16.000),(17.886, 1.245, 10.281),(-0.210, 0.875, 0.437)
19,19,1156.679,1166.766,1185.533,1187.478,48.176,-9.962,(20.000, 1.273, 16.000),(12.519, 1.235, 17.949),(0.612, 0.739, -0.280)

