Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0289217,42.81205,91.25953,102.3358,134.758,-155.926,(18.000, 1.259, 28.000),(15.335, 1.272, 28.453),(-0.743, 0.641, -0.191)
1,1,102.3368,131.6535,179.4567,194.9759,51.359,31.294,(16.000, 1.259, 34.000),(12.393, 1.271, 37.681),(0.710, 0.681, -0.181)
2,2,194.9759,247.1465,265.168,276.3466,39.056,-1.279,(6.000, 1.259, 34.000),(8.148, 1.276, 26.893),(-0.208, 0.628, 0.750)
3,3,276.3475,289.6042,328.9658,339.662,60.029,2.247,(4.000, 1.259, 32.000),(1.827, 1.270, 37.422),(0.205, 0.865, -0.458)
4,4,339.663,433.8241,479.7202,482.5512,60.173,-59.850,(0.000, 1.259, 28.000),(5.311, 1.272, 24.106),(0.105, 0.135, 0.985)
5,5,482.5522,531.7444,577.6677,585.7032,33.563,5.322,(0.000, 1.259, 20.000),(2.735, 1.290, 14.120),(-0.423, 0.543, 0.725)
6,6,585.7032,624.5641,642.0461,649.5439,43.696,-18.531,(6.000, 1.259, 10.000),(9.428, 1.242, 8.989),(-0.622, 0.651, 0.435)
7,7,649.5439,698.0349,735.7194,737.6818,25.723,3.765,(4.000, 1.259, 0.000),(4.708, 1.216, 3.861),(-0.104, 0.440, -0.892)
8,8,737.6828,767.6735,808.7449,821.4598,45.764,12.226,(12.000, 1.259, 0.000),(19.086, 1.239, 7.757),(-0.358, 0.702, -0.616)

