Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0249335,62.16569,82.30148,86.24514,27.709,6.509,(16.000, 1.255, 32.000),(14.083, 1.265, 28.899),(0.380, 0.451, 0.807)
1,1,86.24514,132.4593,145.0777,150.2667,38.134,16.500,(6.000, 1.255, 28.000),(9.665, 1.261, 31.250),(-0.434, 0.571, -0.697)
2,2,150.2667,169.0424,193.05,196.5614,32.500,0.582,(4.000, 1.255, 32.000),(2.047, 1.261, 26.692),(0.283, 0.536, 0.795)
3,3,196.5614,218.9336,245.8053,247.9382,38.958,-34.319,(0.000, 1.255, 34.000),(3.220, 1.201, 36.034),(-0.946, -0.321, 0.034)
4,4,247.9392,276.6042,283.4315,287.7694,26.007,21.110,(16.000, 1.255, 34.000),(17.973, 1.220, 30.841),(-0.768, 0.278, 0.577)
5,5,287.7694,358.4127,369.3567,372.1565,32.567,7.749,(30.000, 1.255, 38.000),(35.156, 1.186, 37.051),(-0.843, 0.537, 0.039)
6,6,372.1565,411.562,421.1339,422.5237,32.135,-29.638,(34.000, 1.255, 28.000),(32.144, 1.175, 24.594),(0.832, -0.203, 0.516)
7,7,422.5237,476.0032,483.9519,486.6337,30.194,-20.398,(34.000, 1.255, 18.000),(30.868, 1.208, 19.714),(0.600, 0.400, -0.693)
8,8,486.6337,534.8249,576.662,580.1641,47.972,-8.531,(26.000, 1.255, 22.000),(22.286, 1.185, 20.522),(0.672, -0.724, 0.157)
9,9,580.1641,600.7769,614.7607,617.8488,12.898,-5.502,(28.000, 1.255, 14.000),(31.656, 1.172, 15.173),(-0.961, -0.181, -0.209)
10,10,617.8497,650.019,661.2085,665.9517,25.775,-6.450,(38.000, 1.255, 6.000),(34.789, 1.227, 3.781),(0.796, 0.429, 0.427)
11,11,665.9526,702.503,713.9725,715.9863,24.510,-12.247,(26.000, 1.255, 6.000),(28.225, 1.191, 2.752),(-0.349, 0.380, 0.857)
12,12,715.9873,746.2043,770.7332,772.5763,24.638,-2.812,(20.000, 1.255, 2.000),(18.068, 1.166, 2.908),(0.788, 0.452, -0.419)
13,13,772.5773,833.114,855.1439,858.8429,34.037,-1.233,(18.000, 1.255, 8.000),(10.235, 1.204, 4.783),(0.769, 0.564, 0.299)

