Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0279255,34.18205,51.96313,61.73793,43.550,0.607,(28.000, 1.210, 22.000),(28.442, 1.269, 29.850),(-0.033, 0.684, -0.729)
1,1,61.73893,99.92516,137.6635,139.741,43.351,7.098,(32.000, 1.210, 38.000),(35.697, 1.212, 37.669),(-0.733, 0.680, -0.025)
2,2,139.741,162.2557,185.8697,191.102,41.339,21.321,(36.000, 1.210, 28.000),(37.411, 1.280, 23.965),(-0.531, 0.578, 0.620)
3,3,191.102,217.542,245.2421,248.1315,34.919,10.050,(36.000, 1.210, 16.000),(34.786, 1.274, 12.032),(0.102, 0.541, 0.835)
4,4,248.1325,281.0167,331.0221,334.1521,44.704,-9.552,(28.000, 1.210, 20.000),(26.094, 1.223, 14.578),(0.349, 0.692, 0.632)
5,5,334.1521,363.9724,387.8639,391.356,44.826,-30.364,(22.000, 1.210, 8.000),(29.441, 1.275, 6.014),(-0.582, 0.561, 0.588)
6,6,391.356,462.4453,495.9471,499.2785,24.947,-15.713,(36.000, 1.210, 10.000),(38.056, 1.250, 4.738),(-0.092, -0.343, 0.935)
7,7,499.2795,526.0941,539.2369,541.7964,26.674,4.236,(34.000, 1.210, 0.000),(30.052, 1.194, 0.469),(0.893, 0.448, -0.040)
8,8,541.7964,582.9866,610.1776,615.4223,43.312,22.938,(20.000, 1.210, 6.000),(16.549, 1.150, 1.339),(0.184, 0.622, 0.761)
9,9,615.4233,643.0423,677.6933,680.3034,80.646,78.219,(10.000, 1.210, 4.000),(12.175, 1.138, 8.451),(0.592, 0.663, -0.459)
10,10,0,0,0,0,0.000,0.000,,,

