Index,TaskIndex,StartTimeStamp,EndTimeStamp
0,0,0.609923,14.8411
1,1,15.05253,20.47025
2,2,20.68268,33.36106
3,3,33.56352,48.55649
4,4,48.75795,66.18391
5,5,66.38538,99.83748
6,6,100.0479,105.2276
7,7,105.438,110.5595
8,8,110.7678,115.1995
9,9,115.411,124.7506
10,10,124.9542,139.6794
11,11,139.8908,158.848
12,12,159.0494,162.9273
13,13,163.1385,179.2396
14,14,179.4511,184.6947
15,15,184.8972,204.212
16,16,204.4241,225.355
17,17,225.5555,233.8224
18,18,234.0298,253.2708
19,19,253.4762,259.2755
20,20,259.476,265.8742
21,21,266.0761,270.0181
22,22,270.2261,273.1026
23,23,273.3036,279.3891
24,24,279.6002,295.7822
25,25,295.9942,309.4693
26,26,309.6778,314.2755
27,27,314.4869,319.1168
28,28,319.3202,324.6743
29,29,324.8827,331.1349
30,30,331.3393,335.8891
31,31,336.1005,343.5452
32,32,343.7463,348.7542
33,33,348.9668,353.6743
34,34,353.8862,361.8928
35,35,362.0942,375.3551
36,36,375.5625,384.9492
37,37,385.1502,391.0492
38,38,391.2566,399.9858
39,39,400.1968,404.1429
40,40,404.3513,409.2259
41,41,409.4317,430.5953
42,42,430.7987,438.8178
43,43,439.0193,447.7039
44,44,447.9054,451.7134
45,45,451.9158,460.5278
46,46,460.7402,472.3493
47,47,472.5612,478.4549
48,48,478.6667,489.5176
49,49,489.719,496.8355
50,50,497.0389,522.9294
51,51,523.1306,544.0397
52,52,544.2438,572.932
53,53,573.1327,589.8813
54,54,590.0892,595.5116
55,55,595.72,603.3984
56,56,603.6088,621.2316
57,57,621.4317,629.6217
58,58,629.8323,642.5717
59,59,642.7836,652.4796
60,60,652.6909,656.744
61,61,656.9564,671.9271
62,62,672.1381,679.1311
63,63,679.3355,688.5433
64,64,688.7538,691.9628
65,65,692.1713,710.4893
66,66,710.6968,721.5247
67,67,721.73,732.0329
68,68,732.2443,738.1119
69,69,738.3124,757.2881
70,70,757.4886,763.4864
71,71,763.6978,786.2718
72,72,786.4772,799.9434
73,73,800.1434,808.9691
74,74,809.1736,826.4327
75,75,826.6452,837.2177
76,76,837.4181,847.4454
77,77,847.6529,889.3506
78,78,0,0

