Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0269289,44.15799,86.01752,93.85014,72.137,-67.524,(18.000, 1.284, 28.000),(15.429, 1.273, 28.386),(0.192, 0.605, -0.773)
1,1,93.85114,107.1207,148.5508,151.7174,35.447,3.149,(16.000, 1.284, 34.000),(12.041, 1.280, 37.291),(0.655, 0.579, -0.486)
2,2,151.7174,180.5797,198.6739,202.1601,31.233,-11.925,(6.000, 1.284, 34.000),(8.124, 1.281, 26.931),(-0.073, 0.486, 0.871)
3,3,202.1601,216.3469,255.8735,260.8531,40.965,-22.522,(4.000, 1.284, 32.000),(2.207, 1.258, 37.089),(-0.044, 0.580, -0.813)
4,4,260.8531,302.3689,322.328,329.1585,53.162,-29.444,(0.000, 1.284, 28.000),(5.363, 1.254, 24.080),(-0.283, 0.729, 0.624)
5,5,329.1595,346.2074,371.8635,375.57,21.641,-0.044,(0.000, 1.284, 20.000),(3.175, 1.259, 14.434),(-0.459, 0.372, 0.807)
6,6,375.57,402.0151,413.5313,416.3589,50.754,-50.239,(6.000, 1.284, 10.000),(9.854, 1.263, 8.819),(-0.382, 0.155, 0.911)
7,7,416.3589,455.2862,527.4464,531.9575,28.110,-9.819,(4.000, 1.284, 0.000),(4.769, 1.263, 3.771),(-0.325, 0.451, -0.831)
8,8,531.9575,559.8514,587.5419,591.2522,45.175,-20.013,(12.000, 1.284, 0.000),(19.216, 1.267, 8.044),(-0.661, 0.662, -0.353)
9,9,591.2522,626.8969,638.8539,640.4557,36.054,13.628,(26.000, 1.284, 6.000),(27.753, 1.292, 3.220),(-0.598, 0.553, 0.580)
10,10,640.4557,673.4435,690.183,691.8481,33.354,2.090,(36.000, 1.284, 12.000),(37.535, 1.278, 9.544),(-0.468, 0.550, 0.691)
11,11,691.8492,719.5916,731.2885,733.6033,43.369,1.963,(38.000, 1.284, 20.000),(36.263, 1.269, 25.525),(0.241, 0.688, -0.684)
12,12,733.6043,756.946,792.9152,796.2696,45.403,-25.203,(38.000, 1.284, 30.000),(35.979, 1.260, 37.569),(-0.138, 0.633, -0.762)
13,13,796.2706,824.5846,834.137,836.3592,42.447,0.419,(30.000, 1.284, 36.000),(22.700, 1.259, 37.941),(0.712, 0.677, -0.184)

