Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0259303,43.24771,97.88155,101.9689,30.092,11.855,(18.000, 1.259, 28.000),(15.736, 1.221, 28.014),(0.858, 0.483, 0.175)
1,1,101.9699,122.9414,153.3478,157.092,32.713,11.920,(16.000, 1.259, 34.000),(11.996, 1.208, 37.655),(0.737, 0.519, -0.434)
2,2,157.093,188.5779,208.6356,212.0049,21.313,17.485,(6.000, 1.259, 34.000),(7.898, 1.207, 26.248),(-0.506, 0.221, 0.834)
3,3,212.0049,253.4747,308.4512,312.5275,30.330,23.839,(4.000, 1.259, 32.000),(2.109, 1.200, 37.818),(0.627, 0.341, -0.700)
4,4,312.5275,332.9421,369.7319,376.2258,38.994,28.083,(0.000, 1.259, 28.000),(5.817, 1.204, 23.997),(-0.871, 0.481, 0.099)
5,5,376.2258,406.1257,463.727,468.9999,16.583,-7.403,(0.000, 1.259, 20.000),(3.819, 1.195, 14.219),(-0.423, 0.266, 0.866)
6,6,468.9999,514.8609,533.873,536.5437,20.133,-12.311,(6.000, 1.259, 10.000),(9.876, 1.200, 8.255),(-0.769, 0.290, 0.570)
7,7,0,0,0,0,0.000,0.000,,,

