Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0289256,53.56629,114.3427,120.2319,44.729,-44.361,(28.000, 1.351, 22.000),(28.588, 1.330, 29.937),(-0.745, 0.116, -0.657)
1,1,120.2329,152.5707,173.9293,178.76,24.688,-16.139,(32.000, 1.351, 38.000),(35.749, 1.317, 37.537),(-0.867, 0.333, 0.371)
2,2,178.76,210.3229,245.0308,252.5221,45.399,41.884,(36.000, 1.351, 28.000),(37.291, 1.327, 23.911),(-0.810, 0.339, 0.479)
3,3,252.5221,291.8128,333.7422,336.343,16.593,11.889,(36.000, 1.351, 16.000),(34.182, 1.333, 12.201),(0.232, 0.206, 0.951)
4,4,336.343,371.4513,427.6078,432.5809,32.654,-2.813,(28.000, 1.351, 20.000),(26.043, 1.346, 14.471),(0.320, 0.539, 0.780)
5,5,432.5809,483.915,534.006,536.7868,17.654,17.194,(22.000, 1.351, 8.000),(29.563, 1.325, 5.792),(-0.998, -0.067, -0.016)
6,6,536.7878,566.7974,593.8381,597.0752,14.580,1.956,(36.000, 1.351, 10.000),(38.000, 1.331, 4.238),(-0.349, -0.246, 0.904)
7,7,597.0752,634.2484,649.4607,653.6604,45.165,-6.137,(34.000, 1.351, 0.000),(29.727, 1.340, 0.631),(0.685, 0.707, -0.178)
8,8,653.6604,696.757,735.4051,738.0415,32.627,-26.306,(20.000, 1.351, 6.000),(16.210, 1.318, 1.574),(0.862, 0.348, 0.368)
9,9,738.0415,761.2953,788.6092,792.1307,32.236,-2.224,(10.000, 1.351, 4.000),(12.137, 1.338, 8.762),(-0.376, 0.534, -0.757)
10,10,792.1318,834.5692,857.0938,860.4472,22.645,-19.944,(6.000, 1.351, 4.000),(7.106, 1.327, 0.294),(0.057, 0.196, 0.979)
11,11,860.4482,885.2233,910.9138,949.769,63.139,55.688,(0.000, 1.351, 4.000),(2.030, 1.348, 11.601),(0.523, 0.598, -0.607)
12,12,949.77,971.2041,996.1015,1000.205,39.237,29.977,(4.000, 1.351, 8.000),(0.588, 1.332, 13.780),(0.777, 0.451, -0.439)
13,13,1000.206,1036.323,1076.885,1092.464,46.469,18.755,(0.000, 1.351, 24.000),(3.923, 1.342, 25.895),(-0.517, 0.688, -0.509)
14,14,1092.464,1148.13,1170.182,1173.489,23.792,-6.618,(2.000, 1.351, 36.000),(9.492, 1.267, 35.132),(-0.892, 0.399, 0.210)
15,15,1173.489,1219.839,1238.71,1245.06,23.196,-0.699,(14.000, 1.351, 34.000),(6.435, 1.355, 32.009),(0.892, 0.393, 0.223)
16,16,1245.061,1297.363,1342.813,1345.902,29.242,-9.777,(8.000, 1.351, 26.000),(13.590, 1.320, 28.199),(-0.865, 0.469, -0.179)

