Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.025931,37.32789,78.98896,82.25539,50.480,-7.958,(18.000, 1.214, 28.000),(15.205, 1.201, 27.720),(0.638, 0.769, -0.025)
1,1,82.25639,129.4134,173.6197,176.6767,36.063,-33.820,(16.000, 1.214, 34.000),(12.202, 1.205, 37.119),(0.281, -0.229, -0.932)
2,2,176.6767,213.6217,231.015,233.284,40.471,-30.347,(6.000, 1.214, 34.000),(8.038, 1.204, 26.559),(0.229, -0.471, 0.852)
3,3,233.284,271.9324,333.5069,336.3216,28.560,-19.777,(4.000, 1.214, 32.000),(2.202, 1.197, 37.454),(-0.025, -0.356, -0.934)
4,4,336.3216,375.9402,421.2871,423.9402,42.089,36.884,(0.000, 1.214, 28.000),(5.604, 1.189, 24.004),(-0.926, 0.377, -0.022)
5,5,423.9402,466.3542,500.202,502.7119,36.800,34.019,(0.000, 1.214, 20.000),(3.442, 1.189, 14.089),(-0.869, 0.263, 0.419)
6,6,502.7129,616.3107,634.8377,636.4547,56.480,-54.782,(6.000, 1.214, 10.000),(9.878, 1.192, 8.497),(-0.233, -0.279, 0.932)
7,7,636.4547,695.6244,736.0197,738.6833,53.217,50.365,(4.000, 1.214, 0.000),(4.454, 1.198, 3.986),(0.649, 0.350, -0.675)

