Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0279256,28.39831,70.64896,74.59161,33.878,-6.559,(28.000, 1.242, 22.000),(28.952, 1.250, 30.011),(-0.193, 0.548, -0.814)
1,1,74.59261,106.4316,112.5886,119.8046,14.345,0.851,(32.000, 1.242, 38.000),(35.175, 1.230, 36.182),(-0.847, 0.251, 0.469)
2,2,119.8046,153.8939,181.192,182.6391,37.440,24.543,(36.000, 1.242, 28.000),(36.848, 1.224, 24.056),(-0.520, 0.492, 0.698)
3,3,182.6391,207.4921,237.8914,244.8905,51.197,-43.051,(36.000, 1.242, 16.000),(34.802, 1.223, 12.328),(0.748, 0.520, 0.413)
4,4,244.8905,286.7986,330.8428,335.7741,29.436,14.754,(28.000, 1.242, 20.000),(25.448, 1.212, 15.255),(0.210, 0.440, 0.873)
5,5,335.7741,373.0589,409.7718,412.9456,23.827,13.979,(22.000, 1.242, 8.000),(29.218, 1.209, 5.603),(-0.938, 0.338, 0.072)
6,6,412.9456,455.5862,486.9294,494.1803,30.983,-4.257,(36.000, 1.242, 10.000),(38.008, 1.215, 4.297),(-0.224, 0.515, 0.828)
7,7,494.1813,515.126,535.807,537.1063,19.503,17.709,(34.000, 1.242, 0.000),(30.187, 1.211, 0.522),(0.973, 0.153, 0.170)
8,8,537.1063,568.6863,595.7646,596.8095,25.269,3.564,(20.000, 1.242, 6.000),(16.434, 1.214, 1.547),(0.520, 0.428, 0.739)
9,9,596.8095,621.2989,648.4773,649.6332,32.153,22.855,(10.000, 1.242, 4.000),(12.129, 1.230, 8.389),(-0.048, 0.397, -0.916)
10,10,649.6332,680.5606,701.5742,704.6306,13.357,-9.367,(6.000, 1.242, 4.000),(7.525, 1.201, -0.125),(-0.186, 0.176, 0.967)
11,11,704.6306,726.9316,753.3469,759.066,23.058,-9.150,(0.000, 1.242, 4.000),(1.937, 1.207, 11.507),(-0.373, 0.367, -0.852)
12,12,759.067,765.6156,798.9691,805.146,15.596,1.568,(4.000, 1.242, 8.000),(0.576, 1.205, 14.197),(0.488, 0.273, -0.829)
13,13,805.146,836.8582,867.1018,870.6009,18.452,-14.695,(0.000, 1.242, 24.000),(3.606, 1.222, 25.557),(-0.968, 0.201, -0.148)
14,14,870.6019,917.8607,938.5062,942.1509,38.351,27.859,(2.000, 1.242, 36.000),(9.626, 1.227, 34.387),(-0.852, 0.464, -0.243)
15,15,942.1509,1013.862,1027.613,1034.637,21.935,0.201,(14.000, 1.242, 34.000),(6.432, 1.221, 32.348),(0.905, 0.376, 0.201)
16,16,1034.637,1077.228,1100.784,1105.675,42.927,-39.188,(8.000, 1.242, 26.000),(13.449, 1.216, 27.943),(-0.888, 0.334, 0.316)
17,17,1105.675,1153.008,1190.275,1191.542,40.688,-34.376,(18.000, 1.242, 38.000),(22.643, 1.230, 36.099),(-0.505, 0.398, 0.766)
18,18,1191.542,1212.811,1232.647,1237.831,54.856,42.839,(28.000, 1.242, 32.000),(19.439, 1.199, 30.990),(0.506, 0.625, 0.594)
19,19,1237.831,1271.516,1299.272,1300.542,38.856,38.028,(20.000, 1.242, 26.000),(17.537, 1.209, 24.200),(0.269, 0.164, 0.949)

