Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0329117,11.26285,36.95061,37.29669,139.043,159.398,(16.0, 1.3, 18.0),(19.3, 1.3, 16.2),(0.8, 0.6, -0.1)
1,1,37.29769,93.37417,110.8433,113.1443,27.049,15.346,(18.0, 1.3, 10.0),(16.3, 1.3, 15.2),(0.5, -0.4, -0.8)
2,2,113.1443,120.4075,133.5572,135.0681,22.169,16.635,(12.0, 1.3, 16.0),(13.5, 1.3, 12.0),(-0.1, 0.3, 1.0)
3,3,135.0681,179.1722,224.7653,226.3656,14.452,10.669,(10.0, 1.3, 10.0),(6.7, 1.3, 8.3),(0.8, -0.2, 0.6)
4,4,226.3656,238.1006,248.5898,250.2999,11.973,11.422,(8.0, 1.3, 6.0),(4.2, 1.3, 2.7),(0.6, 0.1, 0.8)
5,5,250.2999,289.9731,298.0036,299.7701,7.437,2.675,(8.0, 1.3, 0.0),(11.8, 1.3, 1.4),(-0.9, -0.1, -0.3)
6,6,299.7701,308.1062,319.45,322.4015,39.360,36.007,(16.0, 1.3, 2.0),(17.9, 1.3, 7.5),(-0.8, -0.3, -0.5)
7,7,322.4015,351.7046,371.5932,373.0504,79.374,79.061,(18.0, 1.3, 4.0),(20.1, 1.3, 1.4),(-0.9, 0.2, -0.4)
8,8,373.0514,425.3529,433.5683,435.1055,19.078,18.672,(28.0, 1.3, 2.0),(26.5, 1.3, 5.8),(0.0, -0.1, -1.0)
9,9,435.1055,469.2917,480.4605,481.7831,19.201,19.164,(34.0, 1.3, 4.0),(37.0, 1.3, 6.1),(-0.6, 0.0, -0.8)
10,10,481.7831,506.632,514.4921,516.2028,5.127,1.433,(32.0, 1.3, 16.0),(29.0, 1.3, 13.9),(0.8, 0.1, 0.6)
11,11,516.2028,536.0507,546.2226,547.5012,56.406,43.001,(22.0, 1.3, 20.0),(24.6, 1.3, 21.9),(-0.8, -0.7, 0.1)
12,12,547.5012,559.8502,592.9824,596.811,69.919,67.281,(30.0, 1.3, 20.0),(34.1, 1.3, 18.9),(-0.5, 0.4, -0.7)
13,13,596.811,629.6162,691.6691,695.0136,35.563,16.409,(32.0, 1.3, 24.0),(33.4, 1.3, 26.3),(-0.2, 0.5, -0.8)
14,14,695.0136,716.6888,732.7429,733.5935,13.750,6.011,(30.0, 1.3, 36.0),(30.5, 1.3, 37.7),(-0.2, 0.2, -1.0)

