Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0289223,15.29073,42.38977,46.62357,8.243,4.418,(16.0, 1.2, 18.0),(19.5, 1.2, 16.2),(-0.8, -0.1, 0.5)
1,1,46.62457,92.02644,110.6958,112.9858,21.821,17.870,(18.0, 1.2, 10.0),(16.0, 1.2, 15.9),(0.6, 0.2, -0.8)
2,2,112.9858,120.8027,142.0325,144.0538,17.278,15.854,(12.0, 1.2, 16.0),(13.7, 1.2, 12.0),(-0.1, 0.1, 1.0)
3,3,144.0548,185.9799,192.8291,194.0082,23.077,0.625,(10.0, 1.2, 10.0),(6.5, 1.2, 8.1),(0.8, 0.4, 0.4)
4,4,194.0082,204.1587,211.6032,212.9103,12.929,7.325,(8.0, 1.2, 6.0),(4.2, 1.2, 2.4),(0.8, 0.2, 0.6)
5,5,212.9162,237.9227,250.3408,252.4227,24.487,1.992,(8.0, 1.2, 0.0),(11.8, 1.2, 1.4),(-0.9, 0.4, -0.3)
6,6,252.4267,261.2401,271.7767,273.9647,32.355,30.463,(16.0, 1.2, 2.0),(17.9, 1.2, 7.6),(-0.7, 0.2, -0.6)
7,7,273.9707,301.3863,329.4205,331.1298,70.881,70.060,(18.0, 1.2, 4.0),(19.9, 1.2, 1.3),(-0.9, 0.3, -0.2)
8,8,331.1348,357.3014,368.2706,370.1637,16.939,11.091,(28.0, 1.2, 2.0),(26.7, 1.2, 5.9),(0.1, 0.2, -1.0)
9,9,370.1687,396.7417,408.4588,410.112,27.086,22.548,(34.0, 1.2, 4.0),(37.4, 1.2, 5.6),(-1.0, 0.3, -0.1)
10,10,410.112,443.5345,450.5299,452.3426,19.915,18.317,(32.0, 1.2, 16.0),(28.8, 1.2, 14.1),(1.0, 0.1, 0.2)
11,11,452.3426,470.7195,479.9926,480.7382,33.033,2.886,(22.0, 1.2, 20.0),(25.5, 1.2, 22.1),(-0.7, 0.5, -0.5)
12,12,480.7382,492.3559,523.2252,524.303,5.900,4.115,(30.0, 1.2, 20.0),(33.8, 1.2, 18.7),(-1.0, 0.1, 0.3)
13,13,524.303,562.8934,577.8656,579.2112,22.826,12.612,(32.0, 1.2, 24.0),(33.1, 1.2, 25.4),(-0.4, 0.3, -0.8)
14,14,579.2112,625.8844,649.0707,650.2823,31.760,10.236,(30.0, 1.2, 36.0),(30.5, 1.2, 37.9),(-0.1, 0.5, -0.9)
15,15,650.2823,689.0129,726.7325,728.1996,49.150,44.391,(20.0, 1.2, 30.0),(16.7, 1.2, 34.2),(0.9, 0.4, -0.1)
16,16,728.1996,770.073,782.6661,783.3634,28.893,8.740,(4.0, 1.2, 36.0),(0.0, 1.2, 34.4),(0.8, 0.5, 0.5)
17,17,783.3634,793.986,810.5779,812.3548,17.234,11.491,(4.0, 1.2, 32.0),(2.0, 1.2, 26.8),(0.5, 0.2, 0.8)
18,18,812.3558,838.2783,862.7896,863.3011,46.678,1.737,(10.0, 1.2, 32.0),(6.7, 1.2, 28.1),(0.4, 0.7, 0.5)
19,19,863.3011,889.024,914.3104,915.6911,25.755,23.815,(14.0, 1.2, 28.0),(15.0, 1.2, 31.6),(-0.6, 0.2, -0.8)

