Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0291229,14.44915,48.85444,51.44681,58.257,3.482,(16.0, 1.2, 18.0),(19.4, 1.2, 16.2),(-0.5, 0.8, 0.2)
1,1,51.44681,86.53093,108.8443,111.3367,43.799,43.791,(18.0, 1.2, 10.0),(16.2, 1.2, 15.4),(-0.4, 0.0, -0.9)
2,2,111.3367,120.9275,145.0075,149.642,61.680,27.195,(12.0, 1.2, 16.0),(13.3, 1.2, 12.3),(0.1, 0.8, 0.5)
3,3,149.642,234.4262,245.2561,248.2007,48.547,13.028,(10.0, 1.2, 10.0),(6.6, 1.2, 8.3),(0.7, 0.7, 0.2)
4,4,248.2007,265.9389,289.6696,294.6566,33.905,33.787,(8.0, 1.2, 6.0),(4.0, 1.2, 2.4),(1.0, 0.1, 0.1)
5,5,294.6576,314.4073,339.672,341.3287,56.849,56.696,(8.0, 1.2, 0.0),(11.8, 1.2, 1.5),(-0.8, -0.1, 0.6)
6,6,341.3297,357.4984,373.1608,375.7951,48.251,47.506,(16.0, 1.2, 2.0),(17.8, 1.2, 7.4),(-0.9, 0.2, -0.4)
7,7,375.7961,412.9114,442.3445,445.5421,71.107,35.424,(18.0, 1.2, 4.0),(19.8, 1.2, 1.4),(-0.4, 0.9, 0.1)
8,8,445.543,486.13,543.5179,547.2243,71.191,3.840,(28.0, 1.2, 2.0),(26.7, 1.2, 5.9),(0.1, 0.9, -0.3)
9,9,547.2253,617.4557,627.074,629.0825,93.960,93.990,(34.0, 1.2, 4.0),(37.4, 1.2, 6.2),(-0.5, 0.1, 0.9)

