Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0339099,28.68425,60.98387,66.52989,49.414,38.346,(16.0, 1.2, 18.0),(19.6, 1.2, 16.0),(-0.3, 0.6, 0.8)
1,1,66.53088,134.0332,152.3538,156.5349,83.279,80.520,(18.0, 1.2, 10.0),(16.1, 1.2, 15.8),(-0.6, 0.7, -0.3)
2,2,156.5349,167.6218,187.8111,191.7577,60.170,13.486,(12.0, 1.2, 16.0),(13.6, 1.2, 12.0),(-0.1, 0.9, 0.5)
3,3,191.7577,339.8281,349.2821,350.4946,50.261,35.365,(10.0, 1.2, 10.0),(6.3, 1.1, 8.0),(0.3, 0.6, 0.7)
4,4,350.4946,382.943,400.1138,401.9191,37.754,9.626,(8.0, 1.2, 6.0),(4.2, 1.1, 2.5),(0.7, 0.6, 0.4)
5,5,401.924,466.6109,488.5023,490.1609,22.537,3.928,(8.0, 1.2, 0.0),(11.7, 1.2, 1.6),(-0.9, 0.4, -0.3)
6,6,490.1649,501.046,512.6852,514.0748,45.561,42.494,(16.0, 1.2, 2.0),(17.7, 1.1, 7.4),(-0.8, 0.3, -0.5)
7,7,514.0788,546.938,569.9139,571.4687,47.807,43.415,(18.0, 1.2, 4.0),(20.0, 1.1, 1.5),(-0.9, 0.4, 0.1)
8,8,571.4727,644.7407,673.1884,674.4993,27.185,6.064,(28.0, 1.2, 2.0),(26.4, 1.2, 5.9),(0.2, 0.4, -0.9)

