Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0259318,19.73507,53.6227,59.91893,57.396,2.469,(16.0, 1.2, 18.0),(19.5, 1.2, 16.3),(-0.5, 0.8, 0.3)
1,1,59.91992,97.74773,118.006,123.5706,52.943,12.659,(18.0, 1.2, 10.0),(16.2, 1.2, 15.5),(0.1, 0.8, -0.6)
2,2,123.5716,136.1859,156.5784,161.858,47.826,3.532,(12.0, 1.2, 16.0),(13.3, 1.2, 12.0),(-0.2, 0.7, 0.7)
3,3,161.858,240.2016,258.7817,262.1158,61.703,54.096,(10.0, 1.2, 10.0),(6.3, 1.2, 8.2),(0.7, 0.6, -0.4)
4,4,262.1158,287.6609,301.03,303.5429,58.976,53.464,(8.0, 1.2, 6.0),(4.2, 1.2, 2.4),(-0.1, 0.5, 0.9)
5,5,303.5439,364.7328,389.9406,392.4001,48.667,26.448,(8.0, 1.2, 0.0),(11.9, 1.2, 1.7),(-0.5, 0.7, -0.6)
6,6,392.4011,411.7332,425.8422,429.3826,19.647,18.272,(16.0, 1.2, 2.0),(17.6, 1.2, 7.5),(-0.6, -0.1, -0.8)
7,7,429.3835,470.9298,502.6229,505.988,94.794,97.804,(18.0, 1.2, 4.0),(20.1, 1.2, 1.7),(-0.4, 0.8, -0.5)
8,8,505.989,556.8891,574.2271,576.4056,50.938,6.953,(28.0, 1.2, 2.0),(26.3, 1.2, 5.8),(0.2, 0.8, -0.6)
9,9,576.4066,643.9005,657.9166,660.882,67.008,63.149,(34.0, 1.2, 4.0),(37.6, 1.2, 6.0),(-0.7, 0.5, 0.5)
10,10,660.8831,707.2527,717.626,720.512,41.829,39.728,(32.0, 1.2, 16.0),(28.6, 1.2, 14.2),(0.9, 0.3, -0.2)
11,11,720.5131,753.3304,764.4963,766.1959,19.323,11.502,(22.0, 1.2, 20.0),(25.6, 1.2, 22.0),(-0.9, -0.3, -0.3)
12,12,766.1959,801.6365,851.6276,853.7623,68.488,61.382,(30.0, 1.2, 20.0),(34.0, 1.2, 18.4),(-0.1, 0.7, 0.7)
13,13,853.7623,904.2083,926.905,929.2769,96.139,96.108,(32.0, 1.2, 24.0),(33.6, 1.2, 26.1),(-0.7, 0.0, 0.7)
14,14,929.2769,993.1602,1019.091,1020.396,41.140,6.338,(30.0, 1.2, 36.0),(30.3, 1.2, 37.9),(-0.2, 0.7, -0.7)
15,15,1020.396,1061.19,1113.236,1116.822,49.209,37.660,(20.0, 1.2, 30.0),(16.2, 1.2, 33.9),(0.8, 0.6, -0.1)
16,16,1116.822,1163.023,1170.864,1173.078,55.030,50.061,(4.0, 1.2, 36.0),(0.2, 1.2, 34.2),(0.2, 0.4, 0.9)

