Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0458772,17.18262,51.1895,51.8592,128.804,160.747,(16.0, 1.1, 18.0),(19.5, 1.1, 16.1),(0.7, 0.7, -0.1)
1,1,51.8592,100.9491,120.9642,136.5373,114.964,176.373,(18.0, 1.1, 10.0),(16.0, 1.1, 15.5),(-0.1, 0.9, 0.4)
2,2,136.5373,152.2051,170.0546,176.0278,25.946,25.174,(12.0, 1.1, 16.0),(13.5, 1.1, 12.1),(0.1, 0.1, 1.0)
3,3,176.0278,247.7575,268.1381,272.5777,33.095,32.024,(10.0, 1.1, 10.0),(6.8, 1.1, 8.2),(1.0, 0.2, -0.1)
4,4,272.5777,290.6537,305.6902,309.1684,58.185,57.345,(8.0, 1.1, 6.0),(4.3, 1.1, 2.7),(0.9, 0.2, -0.3)
5,5,309.1684,330.28,346.5955,349.8185,58.902,51.790,(8.0, 1.1, 0.0),(11.7, 1.1, 1.4),(-0.3, 0.5, -0.8)
6,6,349.8185,358.9542,379.6502,384.2715,43.621,39.508,(16.0, 1.1, 2.0),(17.7, 1.1, 7.3),(-0.8, 0.3, -0.5)
7,7,384.2715,552.4596,581.4362,584.9033,29.404,15.840,(18.0, 1.1, 4.0),(19.9, 1.1, 1.3),(-0.7, 0.4, 0.6)
8,8,584.9043,643.9418,660.5283,664.1478,29.056,13.001,(28.0, 1.1, 2.0),(26.8, 1.1, 5.6),(0.1, 0.4, -0.9)
9,9,664.1478,712.8161,728.0783,731.1454,5.443,3.265,(34.0, 1.1, 4.0),(37.1, 1.1, 5.9),(-0.9, -0.1, -0.5)
10,10,731.1454,769.7369,782.6539,785.7417,18.430,15.455,(32.0, 1.1, 16.0),(29.0, 1.1, 13.9),(0.6, 0.2, 0.8)

