Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0249317,42.93859,58.45295,62.07615,43.682,40.602,(16.0, 1.2, 32.0),(14.1, 1.2, 28.9),(0.9, 0.3, 0.3)
1,1,62.07615,130.2147,144.7644,147.419,6.676,3.253,(6.0, 1.2, 28.0),(9.7, 1.2, 31.4),(-0.8, 0.1, -0.6)
2,2,147.419,187.7467,219.8463,222.773,22.987,14.098,(2.0, 1.2, 26.0),(4.7, 1.2, 31.8),(-0.6, 0.3, -0.7)
3,3,222.773,234.0458,251.1895,254.0781,49.357,45.843,(0.0, 1.2, 34.0),(3.2, 1.2, 36.1),(-0.9, 0.4, 0.2)
4,4,254.0781,292.9609,313.1975,315.3721,17.978,14.103,(16.0, 1.2, 34.0),(20.2, 1.2, 30.8),(-0.6, 0.2, 0.8)
5,5,315.3721,368.4202,375.5282,378.5937,15.204,14.844,(30.0, 1.2, 38.0),(30.4, 1.2, 35.9),(0.1, -0.1, 1.0)
6,6,378.5937,439.3247,443.5349,445.1083,13.089,6.653,(34.0, 1.2, 26.0),(32.2, 1.2, 24.5),(0.8, 0.2, 0.5)
7,7,445.1083,479.3321,489.3837,490.7507,21.204,18.122,(34.0, 1.2, 18.0),(30.7, 1.2, 19.8),(0.7, 0.2, -0.7)
8,8,490.7507,529.3968,553.9911,555.8798,8.494,8.494,(26.0, 1.2, 22.0),(22.1, 1.2, 20.3),(0.8, 0.0, 0.5)
9,9,555.8798,574.4352,592.3716,593.9713,25.835,20.218,(28.0, 1.2, 14.0),(32.0, 1.2, 15.5),(-0.7, 0.3, -0.6)
10,10,593.9713,620.7965,626.9694,628.3622,13.398,2.834,(38.0, 1.2, 6.0),(34.8, 1.2, 4.2),(0.9, -0.2, 0.4)
11,11,628.3622,682.0187,696.6853,700.4891,62.881,60.668,(26.0, 1.2, 6.0),(28.3, 1.2, 2.9),(0.4, -0.4, 0.8)
12,12,700.4891,733.1107,744.6381,746.2836,33.669,32.877,(20.0, 1.2, 2.0),(18.0, 1.2, 3.1),(0.5, -0.1, -0.9)
13,13,0,0,0,0,0.000,0.000,,,

