Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0269282,73.47095,89.96394,97.57319,79.946,69.588,(16.0, 1.2, 32.0),(14.2, 1.2, 28.5),(0.5, 0.9, -0.1)
1,1,97.57419,167.9556,184.1665,188.6137,67.907,19.492,(6.0, 1.2, 28.0),(9.7, 1.2, 31.3),(-0.4, -0.9, -0.2)
2,2,188.6137,235.5584,272.0981,276.0524,46.417,7.149,(2.0, 1.2, 26.0),(4.8, 1.2, 31.9),(-0.2, 0.7, -0.7)
3,3,276.0534,287.8868,314.6037,319.0622,52.858,28.461,(0.0, 1.2, 34.0),(3.3, 1.2, 35.9),(-0.7, -0.7, 0.0)
4,4,319.0632,383.7674,403.1856,406.2182,26.251,18.579,(16.0, 1.2, 34.0),(20.0, 1.2, 30.5),(-0.5, -0.3, 0.8)
5,5,406.2182,475.0896,494.4158,498.0152,62.129,41.204,(30.0, 1.2, 38.0),(29.9, 1.2, 35.3),(0.4, 0.8, 0.4)
6,6,498.0152,565.429,571.6149,574.2685,47.175,10.264,(34.0, 1.2, 26.0),(32.3, 1.2, 24.6),(0.4, 0.7, 0.5)
7,7,574.2685,623.0975,649.4205,651.2059,45.920,14.292,(34.0, 1.2, 18.0),(30.7, 1.2, 19.9),(0.5, 0.7, -0.5)
8,8,651.2059,687.2569,712.6701,715.7681,48.369,12.440,(26.0, 1.2, 22.0),(22.1, 1.2, 20.4),(0.7, 0.7, 0.1)
9,9,715.7681,738.4189,753.424,756.601,36.258,15.622,(28.0, 1.2, 14.0),(31.7, 1.2, 15.3),(-0.8, -0.5, -0.1)
10,10,756.6019,790.593,801.1444,803.4443,54.469,31.146,(38.0, 1.2, 6.0),(34.5, 1.2, 4.3),(0.7, 0.7, -0.1)
11,11,803.4443,857.9495,869.3552,871.9167,73.643,59.325,(26.0, 1.2, 6.0),(27.9, 1.2, 2.6),(0.3, 0.8, 0.5)
12,12,871.9167,942.6714,961.5391,981.2867,86.125,85.013,(20.0, 1.2, 2.0),(20.0, 1.2, 3.8),(-0.7, 0.7, -0.1)
13,13,981.2867,1012.184,1023.973,1026.228,54.885,29.379,(18.0, 1.2, 8.0),(16.0, 1.2, 2.7),(0.5, 0.8, 0.4)
14,14,1026.228,1051.34,1059.253,1061.759,62.008,35.421,(12.0, 1.2, 2.0),(8.4, 1.2, 0.0),(0.6, 0.8, -0.1)
15,15,1061.759,1096.974,1113.015,1115.459,56.792,12.889,(4.0, 1.2, 2.0),(7.5, 1.2, 5.8),(-0.5, -0.8, -0.3)
16,16,1115.46,1123.85,1138.95,1141.338,41.484,13.083,(6.0, 1.2, 8.0),(9.5, 1.2, 9.9),(-0.7, -0.6, -0.2)
17,17,1141.338,1204.979,1221.401,1224.695,70.777,63.943,(14.0, 1.2, 12.0),(12.3, 1.2, 15.1),(-0.4, 0.7, -0.6)
18,18,1224.695,1230.769,1243.026,1246.576,55.686,28.014,(16.0, 1.2, 16.0),(17.2, 1.2, 10.3),(-0.4, 0.8, 0.5)
19,19,1246.576,1266.377,1280.327,1282.638,28.309,13.018,(20.0, 1.2, 16.0),(16.5, 1.3, 17.9),(0.7, -0.4, -0.6)

