Index,TaskIndex,StartTimeStamp,DiscoveredTimeStamp,QuestionedTimeStamp,EndTimeStamp,Error,ErrorOnPlane,TaskPosition,PlayerPosition,Pointing
0,0,0.0309179,20.49075,48.92406,58.01103,40.679,8.631,(16.0, 1.3, 18.0),(18.7, 1.3, 16.1),(-0.7, 0.6, 0.3)
1,1,58.01103,115.9306,135.9453,139.7343,7.203,2.054,(18.0, 1.3, 10.0),(16.1, 1.3, 15.6),(0.3, 0.1, -1.0)
2,2,139.7343,148.5519,232.0625,237.262,124.625,144.841,(12.0, 1.3, 16.0),(13.5, 1.3, 12.1),(0.6, 0.7, -0.4)
3,3,237.262,323.9276,340.498,343.7198,15.617,6.796,(10.0, 1.3, 10.0),(6.3, 1.3, 8.1),(0.8, -0.2, 0.5)
4,4,343.7198,370.9636,388.0353,391.2801,33.145,21.632,(8.0, 1.3, 6.0),(4.1, 1.3, 2.4),(0.8, 0.4, 0.3)
5,5,391.2811,436.8265,493.1371,497.6772,110.950,115.656,(8.0, 1.3, 0.0),(12.1, 1.3, 1.5),(0.6, 0.6, -0.6)
6,6,497.6772,522.1774,537.3873,541.13,53.307,52.965,(16.0, 1.3, 2.0),(17.9, 1.3, 7.7),(-0.9, 0.1, -0.3)
7,7,541.131,591.0333,622.4529,626.8646,138.205,140.181,(18.0, 1.3, 4.0),(20.3, 1.2, 1.3),(0.0, 0.2, -1.0)
8,8,0,0,0,0,0.000,0.000,,,

